"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
17887,"1","0","2026-03-18T18:26:30.132347Z",506966,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0008_slide2_3.png",1.06,"2026-03-18T18:26:30.132347Z"
17888,"1","0","2026-03-18T18:26:31.942206Z",506967,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0008_slide2_4.png",1.549,"2026-03-18T18:26:31.942206Z"
17889,"1","0","2026-03-18T18:26:35.652733Z",506968,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0008_slide2_7.png",3.522,"2026-03-18T18:26:35.652733Z"
17890,"1","2","2026-03-18T18:26:37.357580Z",506969,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0009_slide1_5.png",1.532,"2026-03-18T18:26:37.357580Z"
17891,"1","1","2026-03-18T18:26:38.955592Z",506970,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0009_slide1_6.png",1.11,"2026-03-18T18:26:38.955592Z"
17892,"1","0","2026-03-18T18:26:41.034630Z",506971,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0009_slide2_3.png",1.91,"2026-03-18T18:26:41.034630Z"
17893,"1","RBC","2026-03-18T18:26:42.307243Z",506972,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0009_slide3_3.png",1.09,"2026-03-18T18:26:42.307243Z"
17894,"1","0","2026-03-18T18:26:56.488903Z",506973,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0009_slide3_8.png",14.008,"2026-03-18T18:26:56.488903Z"
17895,"1","0","2026-03-18T18:26:58.168920Z",506974,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide1_4.png",1.47,"2026-03-18T18:26:58.168920Z"
17896,"1","RBC","2026-03-18T18:26:59.439191Z",506975,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide1_5.png",1.066,"2026-03-18T18:26:59.439191Z"
17897,"1","RBC","2026-03-18T18:27:00.705372Z",506976,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide1_6.png",1.056,"2026-03-18T18:27:00.705372Z"
17898,"1","1","2026-03-18T18:27:01.940827Z",506977,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide1_7.png",1.026,"2026-03-18T18:27:01.940827Z"
17899,"1","0","2026-03-18T18:27:03.481319Z",506978,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide2_3.png",1.334,"2026-03-18T18:27:03.481319Z"
17900,"1","0","2026-03-18T18:27:05.160008Z",506979,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide2_4.png",1.473,"2026-03-18T18:27:05.160008Z"
17901,"1","RBC","2026-03-18T18:27:06.328052Z",506980,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0010_slide3_3.png",0.959,"2026-03-18T18:27:06.328052Z"
17902,"1","RBC","2026-03-18T18:27:07.425079Z",506981,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide1_6.png",0.863,"2026-03-18T18:27:07.425079Z"
17903,"1","0","2026-03-18T18:30:41.785195Z",506982,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide2_1.png",1.468,"2026-03-18T18:30:41.785195Z"
17904,"1","0","2026-03-18T18:30:42.824195Z",506983,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide2_2.png",0.834,"2026-03-18T18:30:42.824195Z"
17905,"1","0","2026-03-18T18:30:43.657195Z",506984,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide2_3.png",0.644,"2026-03-18T18:30:43.658195Z"
17906,"1","0","2026-03-18T18:30:44.518195Z",506985,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide2_4.png",0.663,"2026-03-18T18:30:44.518195Z"
17907,"1","0","2026-03-18T18:30:45.352196Z",506986,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0011_slide2_8.png",0.637,"2026-03-18T18:30:45.352196Z"
17908,"1","RBC","2026-03-18T18:30:47.558714Z",506987,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0012_slide1_5.png",1.697,"2026-03-18T18:30:47.558714Z"
17909,"1","0","2026-03-18T18:30:48.442525Z",506988,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0012_slide2_1.png",0.701,"2026-03-18T18:30:48.442525Z"
17910,"1","0","2026-03-18T18:30:49.309486Z",506989,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0012_slide2_3.png",0.679,"2026-03-18T18:30:49.309486Z"
17911,"1","0","2026-03-18T18:30:50.189780Z",506990,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0013_slide1_2.png",0.685,"2026-03-18T18:30:50.189780Z"
17912,"1","0","2026-03-18T18:30:52.831922Z",506991,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0013_slide1_5.png",2.456,"2026-03-18T18:30:52.831922Z"
17913,"1","RBC","2026-03-18T18:30:54.127701Z",506992,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0013_slide1_6.png",1.102,"2026-03-18T18:30:54.127701Z"
17914,"1","0","2026-03-18T18:30:55.126991Z",506993,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0013_slide2_1.png",0.819,"2026-03-18T18:30:55.126991Z"
17915,"1","0","2026-03-18T18:30:56.380858Z",506994,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0013_slide2_8.png",0.762,"2026-03-18T18:30:56.380858Z"
17916,"1","RBC","2026-03-18T18:30:57.435634Z",506995,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0014_slide1_5.png",0.882,"2026-03-18T18:30:57.435634Z"
17917,"1","0","2026-03-18T18:30:58.280539Z",506996,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0014_slide1_6.png",0.667,"2026-03-18T18:30:58.280539Z"
17918,"1","RBC","2026-03-18T18:31:00.078499Z",506997,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0014_slide2_5.png",1.608,"2026-03-18T18:31:00.078499Z"
17919,"1","0","2026-03-18T18:31:03.685078Z",506998,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0014_slide2_7.png",3.119,"2026-03-18T18:31:03.685078Z"
17920,"1","0","2026-03-18T18:31:07.077918Z",506999,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0015_slide1_4.png",3.221,"2026-03-18T18:31:07.077918Z"
17921,"1","1","2026-03-18T18:31:09.822356Z",507000,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0015_slide1_5.png",2.564,"2026-03-18T18:31:09.822356Z"
17922,"1","RBC","2026-03-18T18:31:11.091794Z",507001,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0015_slide1_6.png",1.094,"2026-03-18T18:31:11.091794Z"
17923,"1","0","2026-03-18T18:31:12.555449Z",507002,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0015_slide2_1.png",0.977,"2026-03-18T18:31:12.555449Z"
17924,"1","0","2026-03-18T18:31:13.555659Z",507003,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0015_slide2_3.png",0.825,"2026-03-18T18:31:13.555659Z"
17925,"1","0","2026-03-18T18:31:14.528044Z",507004,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0016_slide1_1.png",0.784,"2026-03-18T18:31:14.528044Z"
17926,"1","1","2026-03-18T18:31:16.238550Z",507005,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0016_slide1_5.png",1.535,"2026-03-18T18:31:16.238550Z"
17927,"1","RBC","2026-03-18T18:31:17.600895Z",507006,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0016_slide1_6.png",0.923,"2026-03-18T18:31:17.600895Z"
17928,"1","0","2026-03-18T18:31:18.491611Z",507007,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0016_slide2_1.png",0.713,"2026-03-18T18:31:18.491611Z"
17929,"1","0","2026-03-18T18:31:19.933911Z",507008,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0016_slide2_3.png",1.258,"2026-03-18T18:31:19.933911Z"
17930,"1","RBC","2026-03-18T18:31:21.378645Z",507009,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0017_slide1_6.png",0.955,"2026-03-18T18:31:21.378645Z"
17931,"1","0","2026-03-18T18:31:22.694958Z",507010,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0017_slide2_1.png",1.13,"2026-03-18T18:31:22.695958Z"
17932,"1","1","2026-03-18T18:31:24.286648Z",507011,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide1_5.png",1.419,"2026-03-18T18:31:24.286648Z"
17933,"1","1","2026-03-18T18:31:25.485489Z",507012,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide1_6.png",0.702,"2026-03-18T18:31:25.485489Z"
17934,"1","0","2026-03-18T18:31:26.499243Z",507013,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide2_1.png",0.831,"2026-03-18T18:31:26.499243Z"
17935,"1","0","2026-03-18T18:31:27.893694Z",507014,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide2_2.png",0.909,"2026-03-18T18:31:27.893694Z"
17936,"1","0","2026-03-18T18:31:29.503098Z",507015,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide2_4.png",1.433,"2026-03-18T18:31:29.503098Z"
17937,"1","1","2026-03-18T18:31:31.006923Z",507016,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0018_slide2_8.png",1.318,"2026-03-18T18:31:31.006923Z"
17938,"1","0","2026-03-18T18:31:32.289428Z",507017,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide1_1.png",0.757,"2026-03-18T18:31:32.289428Z"
17939,"1","RBC","2026-03-18T18:31:34.477920Z",507018,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide1_4.png",2.012,"2026-03-18T18:31:34.477920Z"
17940,"1","3","2026-03-18T18:31:36.463310Z",507019,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide1_5.png",1.798,"2026-03-18T18:31:36.463310Z"
17941,"1","RBC","2026-03-18T18:31:38.383132Z",507020,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide1_6.png",1.743,"2026-03-18T18:31:38.383132Z"
17942,"1","0","2026-03-18T18:31:39.811042Z",507021,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide2_2.png",0.932,"2026-03-18T18:31:39.811042Z"
17943,"1","1","2026-03-18T18:31:40.918123Z",507022,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0019_slide2_4.png",0.931,"2026-03-18T18:31:40.918123Z"
17944,"1","1","2026-03-18T18:31:42.983558Z",507023,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide1_2.png",1.881,"2026-03-18T18:31:42.983558Z"
17945,"1","0","2026-03-18T18:31:44.540837Z",507024,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide1_4.png",1.385,"2026-03-18T18:31:44.540837Z"
17946,"1","1","2026-03-18T18:31:46.323414Z",507025,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide1_5.png",1.286,"2026-03-18T18:31:46.323414Z"
17947,"1","RBC","2026-03-18T18:31:47.380641Z",507026,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide1_6.png",0.882,"2026-03-18T18:31:47.380641Z"
17948,"1","0","2026-03-18T18:31:52.550170Z",507027,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide2_1.png",4.986,"2026-03-18T18:31:52.550170Z"
17949,"1","0","2026-03-18T18:31:53.844459Z",507028,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide2_2.png",1.123,"2026-03-18T18:31:53.844459Z"
17950,"1","0","2026-03-18T18:31:57.639460Z",507029,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide2_4.png",3.307,"2026-03-18T18:31:57.639460Z"
17951,"1","0","2026-03-18T18:31:59.122145Z",507030,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide2_6.png",1.301,"2026-03-18T18:31:59.122145Z"
17952,"1","0","2026-03-18T18:32:00.077697Z",507031,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0020_slide3_3.png",0.77,"2026-03-18T18:32:00.077697Z"
17953,"1","1","2026-03-18T18:32:01.099574Z",507032,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0021_slide1_2.png",0.855,"2026-03-18T18:32:01.099574Z"
17954,"1","2","2026-03-18T18:32:02.495491Z",507033,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0021_slide1_5.png",1.185,"2026-03-18T18:32:02.495491Z"
17955,"1","0","2026-03-18T18:32:03.960527Z",507034,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0021_slide1_6.png",0.911,"2026-03-18T18:32:03.960527Z"
17956,"1","0","2026-03-18T18:32:04.917108Z",507035,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide1_4.png",0.764,"2026-03-18T18:32:04.917108Z"
17957,"1","1","2026-03-18T18:32:06.296400Z",507036,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide1_5.png",1.206,"2026-03-18T18:32:06.296400Z"
17958,"1","0","2026-03-18T18:32:07.638164Z",507037,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide2_1.png",0.839,"2026-03-18T18:32:07.638164Z"
17959,"1","1","2026-03-18T18:32:19.968473Z",507038,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide2_3.png",12.153,"2026-03-18T18:32:19.968473Z"
17960,"1","0","2026-03-18T18:32:24.208078Z",507039,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide2_4.png",5.686999999999999,"2026-03-18T18:32:29.477295Z"
17961,"1","0","2026-03-18T18:32:31.519898Z",507040,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0022_slide2_6.png",1.093,"2026-03-18T18:32:31.519898Z"
17962,"1","0","2026-03-18T18:32:32.407454Z",507041,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0023_slide1_6.png",0.675,"2026-03-18T18:32:32.407454Z"
17963,"1","0","2026-03-18T18:32:33.255426Z",507042,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0023_slide2_2.png",0.641,"2026-03-18T18:32:33.255426Z"
17964,"1","0","2026-03-18T18:32:34.173404Z",507043,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0023_slide2_4.png",0.713,"2026-03-18T18:32:34.173404Z"
17965,"1","0","2026-03-18T18:32:36.197912Z",507044,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0023_slide2_5.png",2.439,"2026-03-18T18:32:38.916175Z"
17966,"1","RBC","2026-03-18T18:32:42.711463Z",507045,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0024_slide1_6.png",2.075,"2026-03-18T18:32:42.711463Z"
17967,"1","0","2026-03-18T18:32:44.820660Z",507046,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0024_slide2_2.png",1.902,"2026-03-18T18:32:44.820660Z"
17968,"1","0","2026-03-18T18:32:45.822755Z",507047,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0024_slide2_3.png",0.784,"2026-03-18T18:32:45.822755Z"
17969,"1","RBC","2026-03-18T18:32:47.095136Z",507048,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0024_slide2_4.png",1.074,"2026-03-18T18:32:47.095136Z"
17970,"1","2","2026-03-18T18:32:48.669133Z",507049,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0025_slide1_5.png",1.056,"2026-03-18T18:32:48.669133Z"
17971,"1","0","2026-03-18T18:32:50.127747Z",507050,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0025_slide1_6.png",1.268,"2026-03-18T18:32:50.127747Z"
17972,"1","0","2026-03-18T18:32:51.624241Z",507051,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0025_slide2_2.png",0.993,"2026-03-18T18:32:51.624241Z"
17973,"1","0","2026-03-18T18:32:52.678445Z",507052,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0025_slide2_3.png",0.866,"2026-03-18T18:32:52.678445Z"
17974,"1","0","2026-03-18T18:32:54.024181Z",507053,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0025_slide2_4.png",0.846,"2026-03-18T18:32:54.024181Z"
17975,"1","1","2026-03-18T18:32:55.031264Z",507054,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide1_1.png",0.83,"2026-03-18T18:32:55.031264Z"
17976,"1","RBC","2026-03-18T18:32:57.040813Z",507055,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide1_5.png",1.828,"2026-03-18T18:32:57.040813Z"
17977,"1","RBC","2026-03-18T18:32:58.092848Z",507056,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide1_6.png",0.874,"2026-03-18T18:32:58.092848Z"
17978,"1","1","2026-03-18T18:32:59.345589Z",507057,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide1_7.png",0.754,"2026-03-18T18:32:59.345589Z"
17979,"1","0","2026-03-18T18:33:01.662251Z",507058,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide1_8.png",2.141,"2026-03-18T18:33:01.662251Z"
17980,"1","0","2026-03-18T18:33:02.686815Z",507059,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide2_2.png",0.836,"2026-03-18T18:33:02.686815Z"
17981,"1","0","2026-03-18T18:33:03.906187Z",507060,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0026_slide2_3.png",0.74,"2026-03-18T18:33:03.906187Z"
17982,"1","1","2026-03-18T18:33:05.085760Z",507061,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0027_slide1_1.png",0.991,"2026-03-18T18:33:05.085760Z"
17983,"1","RBC","2026-03-18T18:33:06.499630Z",507062,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0027_slide1_5.png",0.933,"2026-03-18T18:33:06.499630Z"
17984,"1","RBC","2026-03-18T18:33:08.079635Z",507063,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0027_slide1_6.png",1.39,"2026-03-18T18:33:08.079635Z"
17985,"1","0","2026-03-18T18:33:09.885292Z",507064,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0027_slide1_7.png",1.327,"2026-03-18T18:33:09.885292Z"
17986,"1","0","2026-03-18T18:33:11.031933Z",507065,"/data/local-files/?d=Users%5CKyle%5CClustered_cell%5Ctile_x001_y001_cell_0027_slide1_8.png",0.959,"2026-03-18T18:33:11.031933Z"
